episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,custom_metrics/success_rate_mean,custom_metrics/success_rate_min,custom_metrics/success_rate_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-49.2980837098973,-80.09688008463411,-67.90180462099433,100.0,56,5600,False,5600,56,1,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-22-03,1584782523,19.50701594352722,19.50701594352722,19539,eclipse,137.195.211.213,19.50701594352722,5600,1,28,5ac9e454,0.0,0.0,0.0,9.091918275300374,0.8890081061991547,1.3986732744543622,5504,5600,10699.685,81.269,7903.008,687.202,0.20000000298023224,4.999999873689376e-05,399.7987060546875,-0.02363678254187107,399.8191833496094,0.010901147499680519,0.015572839416563511,5.651912689208984,0.0
-25.457979539998153,-82.94314288816408,-66.66278673534151,100.0,56,5600,False,11200,112,2,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-22-13,1584782533,10.243408679962158,29.75042462348938,19539,eclipse,137.195.211.213,29.75042462348938,11200,2,28,5ac9e454,0.0,0.0,0.0,9.497533175012357,0.9197219575501983,1.436383042243398,11008,11200,6743.92,43.725,7631.841,352.543,0.20000000298023224,4.999999873689376e-05,179.35263061523438,-0.024514900520443916,179.3743133544922,0.013325735926628113,0.014106668531894684,5.629827499389648,0.0
-25.457979539998153,-82.94314288816408,-66.16101843953695,100.0,56,5600,False,16800,168,3,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-22-24,1584782544,10.177663803100586,39.928088426589966,19539,eclipse,137.195.211.213,39.928088426589966,16800,3,28,5ac9e454,0.0,0.0,0.0,9.873294008622473,0.9527369208273769,1.4661213728414644,16512,16800,5399.859,31.395,7544.735,239.262,0.20000000298023224,4.999999873689376e-05,115.27006530761719,-0.01489746943116188,115.28247833251953,0.26260310411453247,0.012446630746126175,5.64258337020874,0.0
-53.77026316453164,-78.61249019007982,-65.41752540241613,100.0,56,5600,False,22400,224,4,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-22-34,1584782554,10.116486310958862,50.04457473754883,19539,eclipse,137.195.211.213,50.04457473754883,22400,4,28,5ac9e454,0.0,0.0,0.0,9.985070571197411,0.9677338276407339,1.4722653265615753,22016,22400,4706.824,25.248,7510.161,184.444,0.20000000298023224,4.999999873689376e-05,62.29478454589844,-0.03222529962658882,62.32182312011719,0.5677846670150757,0.025914298370480537,5.648601055145264,0.0
-28.054701996310623,-77.14315398496704,-65.00800348771472,100.0,56,5600,False,28000,280,5,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-22-44,1584782564,10.199677228927612,60.24425196647644,19539,eclipse,137.195.211.213,60.24425196647644,28000,5,28,5ac9e454,0.0,0.0,0.0,10.026526158592008,0.9743757227026779,1.4732307998645107,27520,28000,4307.329,21.596,7487.356,152.133,0.30000001192092896,4.999999873689376e-05,49.941162109375,-0.022438079118728638,49.96023941040039,0.6712122559547424,0.011202605441212654,5.642514228820801,0.0
-40.14474904208033,-76.20167855747708,-63.97431822678581,100.0,56,5600,False,33600,336,6,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-22-54,1584782574,10.081177234649658,70.3254292011261,19539,eclipse,137.195.211.213,70.3254292011261,33600,6,28,5ac9e454,0.0,0.0,0.0,10.058798807790987,0.9785531017770411,1.4793829885300198,33024,33600,4035.743,19.132,7460.482,130.427,0.30000001192092896,4.999999873689376e-05,37.718475341796875,-0.01893947459757328,37.73405838012695,0.7252392768859863,0.011194583028554916,5.621786594390869,0.0
-40.14474904208033,-77.15997847144608,-63.34353625723378,100.0,56,5600,False,39200,392,7,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-23-04,1584782584,10.015350103378296,80.3407793045044,19539,eclipse,137.195.211.213,80.3407793045044,39200,7,28,5ac9e454,0.0,0.0,0.0,10.072847427522635,0.9827641216975045,1.480967033743142,38528,39200,3829.759,17.151,7442.114,113.885,0.30000001192092896,4.999999873689376e-05,36.84113693237305,-0.017966927960515022,36.85563659667969,0.7280000448226929,0.01156078651547432,5.61104154586792,0.0
-55.196513686773216,-81.50655215434163,-63.11765998566446,100.0,56,5600,False,44800,448,8,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-23-14,1584782594,9.806710243225098,90.14748954772949,19539,eclipse,137.195.211.213,90.14748954772949,44800,8,28,5ac9e454,0.0,0.0,0.0,10.075588428009972,0.9849098754352794,1.4782181056124994,44032,44800,3681.665,15.708,7396.009,101.83,0.30000001192092896,4.999999873689376e-05,31.191965103149414,-0.022012650966644287,31.210308074951172,0.766181230545044,0.012247297912836075,5.56493616104126,0.0
-55.196513686773216,-81.50655215434163,-62.221922017394384,100.0,56,5600,False,50400,504,9,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-23-24,1584782604,9.732734441757202,99.8802239894867,19539,eclipse,137.195.211.213,99.8802239894867,50400,9,28,5ac9e454,0.0,0.0,0.0,10.093053114774476,0.9866586099919731,1.480604675576839,49536,50400,3578.248,14.813,7341.912,91.948,0.30000001192092896,4.999999873689376e-05,27.452857971191406,-0.02476888708770275,27.474166870117188,0.7949383854866028,0.011552232317626476,5.543067455291748,0.0
-54.51001933305982,-81.09341292569869,-61.224837786645175,100.0,56,5600,False,56000,560,10,b1f3859badee41848b5044759fb19f5e,2020-03-21_09-23-34,1584782614,10.152987003326416,110.03321099281311,19539,eclipse,137.195.211.213,110.03321099281311,56000,10,28,5ac9e454,0.0,0.0,0.0,10.14488165847378,0.9935050986781283,1.4927255839706566,55040,56000,3529.092,13.97,7307.427,84.05,0.30000001192092896,4.999999873689376e-05,29.85137176513672,-0.018449988216161728,29.86579704284668,0.7558512091636658,0.013427413068711758,5.5047430992126465,0.0
