episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,custom_metrics/success_rate_mean,custom_metrics/success_rate_min,custom_metrics/success_rate_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-48.590706106877896,-80.09688008463411,-67.85226722344613,100.0,56,5600,False,5600,56,1,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-40-02,1584880802,18.995367527008057,18.995367527008057,9157,eclipse,137.195.211.213,18.995367527008057,5600,1,28,2de09948,0.0,0.0,0.0,9.090722496829816,0.8731799169728836,1.3930645917609132,5504,5600,10293.197,79.362,7793.077,692.511,0.20000000298023224,4.999999873689376e-05,399.4085998535156,-0.023856963962316513,399.4295654296875,0.011327355168759823,0.014725985936820507,5.650207042694092,0.0
-48.590706106877896,-81.04696195180472,-67.15458949237397,100.0,56,5600,False,11200,112,2,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-40-12,1584880812,9.938812255859375,28.93417978286743,9157,eclipse,137.195.211.213,28.93417978286743,11200,2,28,2de09948,0.0,0.0,0.0,9.426869622244242,0.8978780943061153,1.4312042916504817,11008,11200,6488.598,43.432,7480.621,353.585,0.20000000298023224,4.999999873689376e-05,172.02442932128906,-0.02458593249320984,172.04568481445312,0.0007754203979857266,0.016650637611746788,5.634673595428467,0.0
-43.95622986130888,-81.04696195180472,-66.85174958241414,100.0,56,5600,False,16800,168,3,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-40-22,1584880822,10.031323909759521,38.96550369262695,9157,eclipse,137.195.211.213,38.96550369262695,16800,3,28,2de09948,0.0,0.0,0.0,9.783579953608639,0.9405948299385625,1.4622260634032256,16512,16800,5215.338,31.706,7405.052,243.282,0.20000000298023224,4.999999873689376e-05,133.59576416015625,-0.01969834789633751,133.6119842529297,0.11731840670108795,0.017363034188747406,5.645346641540527,0.0
-43.95622986130888,-80.78276900423195,-65.32220930008756,100.0,56,5600,False,22400,224,4,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-40-32,1584880832,9.905605554580688,48.87110924720764,9157,eclipse,137.195.211.213,48.87110924720764,22400,4,28,2de09948,0.0,0.0,0.0,9.896996568834977,0.9578879271332315,1.4675450383799555,22016,22400,4561.334,25.545,7358.136,187.724,0.20000000298023224,4.999999873689376e-05,59.898193359375,-0.03352343663573265,59.9265251159668,0.5896929502487183,0.025996053591370583,5.639082431793213,0.0
-55.550884724738744,-80.21464084837027,-65.59649012525476,100.0,56,5600,False,28000,280,5,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-40-42,1584880842,9.99036693572998,58.86147618293762,9157,eclipse,137.195.211.213,58.86147618293762,28000,5,28,2de09948,0.0,0.0,0.0,9.960650724793416,0.9677415529959436,1.4744122200004268,27520,28000,4178.493,21.879,7335.358,153.737,0.30000001192092896,4.999999873689376e-05,51.73261642456055,-0.025720937177538872,51.75442886352539,0.6424530148506165,0.013026353903114796,5.6602277755737305,0.0
-48.377829176189486,-75.78895612437123,-64.124063816229,100.0,56,5600,False,33600,336,6,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-40-52,1584880852,10.005141019821167,68.86661720275879,9157,eclipse,137.195.211.213,68.86661720275879,33600,6,28,2de09948,0.0,0.0,0.0,9.996078887119513,0.9736452579529626,1.4769889894566972,33024,33600,3928.985,19.652,7316.032,132.117,0.30000001192092896,4.999999873689376e-05,41.0963134765625,-0.01757325790822506,41.111228942871094,0.6965809464454651,0.008852212689816952,5.62498140335083,0.0
-48.377829176189486,-76.1275819586394,-63.563502523497654,100.0,56,5600,False,39200,392,7,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-41-02,1584880862,9.947455883026123,78.81407308578491,9157,eclipse,137.195.211.213,78.81407308578491,39200,7,28,2de09948,0.0,0.0,0.0,10.013256143925618,0.9781347875354417,1.4779930451258148,38528,39200,3739.821,17.491,7307.093,116.08,0.30000001192092896,4.999999873689376e-05,38.773319244384766,-0.023108219727873802,38.792869567871094,0.7086459398269653,0.011856714263558388,5.6133198738098145,0.0
-42.14413697934969,-78.09658160832421,-63.33502194393654,100.0,56,5600,False,44800,448,8,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-41-12,1584880872,9.961742401123047,88.77581548690796,9157,eclipse,137.195.211.213,88.77581548690796,44800,8,28,2de09948,0.0,0.0,0.0,10.02706487652256,0.9799320756168781,1.4795644423089962,44032,44800,3604.233,16.221,7294.94,103.517,0.30000001192092896,4.999999873689376e-05,38.00982666015625,-0.02277553640305996,38.02878189086914,0.7301054000854492,0.012735352851450443,5.562392711639404,0.0
-42.14413697934969,-73.71640998316941,-62.61495853980472,100.0,56,5600,False,50400,504,9,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-41-22,1584880882,9.958425998687744,98.7342414855957,9157,eclipse,137.195.211.213,98.7342414855957,50400,9,28,2de09948,0.0,0.0,0.0,10.042028739927371,0.9806820100246577,1.4809592011573123,49536,50400,3493.891,15.054,7288.851,94.487,0.30000001192092896,4.999999873689376e-05,30.244731903076172,-0.02156255766749382,30.262786865234375,0.7743300795555115,0.011708402074873447,5.554406642913818,0.0
-52.653880411459475,-75.28773488720279,-61.88013874824965,100.0,56,5600,False,56000,560,10,2077137288d2427f8397c3b1fe12417d,2020-03-22_12-41-32,1584880892,9.814417123794556,108.54865860939026,9157,eclipse,137.195.211.213,108.54865860939026,56000,10,28,2de09948,0.0,0.0,0.0,10.04811207251034,0.9826020803075344,1.4810633417153451,55040,56000,3407.581,14.337,7268.656,87.004,0.30000001192092896,4.999999873689376e-05,34.94114685058594,-0.012934895232319832,34.95155715942383,0.726014256477356,0.008409887552261353,5.515273571014404,0.0
