episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,custom_metrics/success_rate_mean,custom_metrics/success_rate_min,custom_metrics/success_rate_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
3.6000275480771613,-79.50021296018515,-66.90168225740351,100.0,56,5600,False,5600,56,1,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_10-59-42,1584961182,18.732574701309204,18.732574701309204,7223,eclipse,137.195.211.213,18.732574701309204,5600,1,28,546df068,0.0,0.0,0.0,8.79319542760788,0.8424750099643037,1.367091497124385,5504,5600,10215.714,62.784,7681.664,619.994,0.20000000298023224,4.999999873689376e-05,409.6719665527344,-0.022640250623226166,409.69158935546875,0.00796397216618061,0.015194921754300594,5.669373512268066,0.0
3.6000275480771613,-81.01828797084092,-67.43786704737835,100.0,56,5600,False,11200,112,2,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_10-59-52,1584961192,9.984634399414062,28.717209100723267,7223,eclipse,137.195.211.213,28.717209100723267,11200,2,28,546df068,0.0,0.0,0.0,9.17962588180811,0.8800440865402119,1.3938489708465216,11008,11200,6448.345,34.328,7439.116,321.158,0.20000000298023224,4.999999873689376e-05,188.83645629882812,-0.026921305805444717,188.8599853515625,0.017271602526307106,0.01699921488761902,5.647103786468506,0.0
-48.147365177642016,-80.29498502835867,-67.54509939762565,100.0,56,5600,False,16800,168,3,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_11-00-02,1584961202,9.748290061950684,38.46549916267395,7223,eclipse,137.195.211.213,38.46549916267395,16800,3,28,546df068,0.0,0.0,0.0,9.640253179130246,0.9327782576157573,1.4319822164504479,16512,16800,5195.097,25.335,7277.649,221.422,0.20000000298023224,4.999999873689376e-05,128.39846801757812,-0.024300023913383484,128.4192352294922,0.19482189416885376,0.017656754702329636,5.64448881149292,0.0
-48.147365177642016,-86.37459279691832,-67.41798629363281,100.0,56,5600,False,22400,224,4,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_11-00-12,1584961212,9.628545045852661,48.09404420852661,7223,eclipse,137.195.211.213,48.09404420852661,22400,4,28,546df068,0.0,0.0,0.0,9.846851030351582,0.9619686214821652,1.4647453752317878,22016,22400,4587.138,20.416,7151.763,169.698,0.20000000298023224,4.999999873689376e-05,69.86119842529297,-0.02453259564936161,69.88102722167969,0.5564126372337341,0.023472286760807037,5.632800579071045,0.0
-41.70863592433872,-86.37459279691832,-67.30560724658696,100.0,56,5600,False,28000,280,5,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_11-00-22,1584961222,9.662993669509888,57.7570378780365,7223,eclipse,137.195.211.213,57.7570378780365,28000,5,28,546df068,0.0,0.0,0.0,9.984849427835908,0.9773740407908968,1.4932406349397513,27520,28000,4224.109,17.875,7079.812,140.123,0.30000001192092896,4.999999873689376e-05,55.48028564453125,-0.021765224635601044,55.4983024597168,0.6378684639930725,0.012531234882771969,5.607172966003418,0.0
-41.70863592433872,-85.18848757009518,-67.21288213045248,100.0,56,5600,False,33600,336,6,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_11-00-31,1584961231,9.825629472732544,67.58266735076904,7223,eclipse,137.195.211.213,67.58266735076904,33600,6,28,546df068,0.0,0.0,0.0,10.053542326133117,0.9833613988432093,1.5033204439528922,33024,33600,3987.214,16.421,7053.986,119.606,0.30000001192092896,4.999999873689376e-05,58.36408615112305,-0.0247317086905241,58.3852424621582,0.6187969446182251,0.011957387439906597,5.572916030883789,0.0
-57.461918551911545,-85.18848757009518,-67.03736113838494,100.0,56,5600,False,39200,392,7,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_11-00-41,1584961241,9.73386263847351,77.31652998924255,7223,eclipse,137.195.211.213,77.31652998924255,39200,7,28,546df068,0.0,0.0,0.0,10.101983093497262,0.9889341613971605,1.5116556955798643,38528,39200,3806.094,14.866,7037.399,105.058,0.30000001192092896,4.999999873689376e-05,53.31833267211914,-0.02046973817050457,53.33556365966797,0.6396740674972534,0.010774295777082443,5.555361270904541,0.0
-54.59339303412426,-77.53901273178805,-65.19422917383201,100.0,56,5600,False,44800,448,8,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_11-00-51,1584961251,9.91480827331543,87.23133826255798,7223,eclipse,137.195.211.213,87.23133826255798,44800,8,28,546df068,0.0,0.0,0.0,10.124375998295609,0.9915423279142407,1.51276488320127,44032,44800,3664.11,13.67,7052.941,94.22,0.30000001192092896,4.999999873689376e-05,50.12827682495117,-0.02049996517598629,50.14558029174805,0.6451259851455688,0.010646866634488106,5.55017614364624,0.0
-50.82449483891839,-77.48923224237213,-63.59601888759837,100.0,56,5600,False,50400,504,9,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_11-01-01,1584961261,9.749069452285767,96.98040771484375,7223,eclipse,137.195.211.213,96.98040771484375,50400,9,28,546df068,0.0,0.0,0.0,10.124033918967816,0.9922179931439088,1.508242891885326,49536,50400,3545.398,12.753,7055.766,85.149,0.30000001192092896,4.999999873689376e-05,51.800384521484375,-0.018948499113321304,51.816349029541016,0.6214618682861328,0.009949823841452599,5.503139495849609,0.0
-50.82449483891839,-75.5353906324262,-63.21466718653522,100.0,56,5600,False,56000,560,10,5c71c50f7dfb4dcaa6fd54e1df83f3f9,2020-03-23_11-01-11,1584961271,9.832830429077148,106.8132381439209,7223,eclipse,137.195.211.213,106.8132381439209,56000,10,28,546df068,0.0,0.0,0.0,10.118927959505596,0.9924162761707157,1.504772983320629,55040,56000,3455.486,12.07,7060.75,77.316,0.30000001192092896,4.999999873689376e-05,46.603031158447266,-0.024444887414574623,46.62369918823242,0.6581227779388428,0.012591233476996422,5.491125106811523,0.0
