episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,custom_metrics/success_rate_mean,custom_metrics/success_rate_min,custom_metrics/success_rate_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-30.68336843166182,-83.78506421485616,-66.83765538139723,100.0,56,5600,False,5600,56,1,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-47-08,1584820028,18.992936849594116,18.992936849594116,18928,eclipse,137.195.211.213,18.992936849594116,5600,1,28,ae0f0ca0,0.0,0.0,0.0,8.948350172984998,0.8401257735918665,1.3695955276489258,5504,5600,10177.187,76.926,7977.223,625.174,0.20000000298023224,4.999999873689376e-05,389.6130065917969,-0.023527223616838455,389.6325378417969,0.0060774339362978935,0.020044570788741112,5.67315673828125,0.0
-30.68336843166182,-81.26076625842707,-67.07404450758987,100.0,56,5600,False,11200,112,2,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-47-18,1584820038,10.03065538406372,29.023592233657837,18928,eclipse,137.195.211.213,29.023592233657837,11200,2,28,ae0f0ca0,0.0,0.0,0.0,9.322512352049946,0.8801773483304385,1.3984089186051916,11008,11200,6407.09,40.763,7647.515,316.224,0.30000001192092896,4.999999873689376e-05,184.557861328125,-0.020190076902508736,184.57406616210938,0.010009498335421085,0.013231552205979824,5.641976833343506,0.0
-52.26565220604261,-79.60420770570829,-67.6962977062052,100.0,56,5600,False,16800,168,3,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-47-29,1584820049,10.140567302703857,39.164159536361694,18928,eclipse,137.195.211.213,39.164159536361694,16800,3,28,ae0f0ca0,0.0,0.0,0.0,9.68038393124204,0.9267378361687986,1.4302027212782078,16512,16800,5153.53,29.101,7564.321,216.221,0.30000001192092896,4.999999873689376e-05,125.1021957397461,-0.030464723706245422,125.12641906738281,0.21368984878063202,0.020750371739268303,5.656351566314697,0.0
-51.14455652512681,-81.42039707899603,-66.96792181060255,100.0,56,5600,False,22400,224,4,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-47-39,1584820059,10.150590181350708,49.3147497177124,18928,eclipse,137.195.211.213,49.3147497177124,22400,4,28,ae0f0ca0,0.0,0.0,0.0,9.812443765490427,0.9465041224442298,1.4395185224940101,22016,22400,4526.901,23.202,7522.717,165.566,0.44999998807907104,4.999999873689376e-05,55.006290435791016,-0.028346261009573936,55.02757263183594,0.6433321237564087,0.015696875751018524,5.670279026031494,0.0
-51.14455652512681,-81.42039707899603,-66.20974743318786,100.0,56,5600,False,28000,280,5,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-47-49,1584820069,10.113408088684082,59.428157806396484,18928,eclipse,137.195.211.213,59.428157806396484,28000,5,28,ae0f0ca0,0.0,0.0,0.0,9.890223357884006,0.9579976326293195,1.443864550806138,27520,28000,4153.974,20.236,7486.582,136.044,0.44999998807907104,4.999999873689376e-05,44.69759750366211,-0.019416123628616333,44.712764739990234,0.6932116746902466,0.009443040937185287,5.654093265533447,0.0
-23.861678007934167,-79.07926075954244,-64.30468896665606,100.0,56,5600,False,33600,336,6,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-47-59,1584820079,10.124772787094116,69.5529305934906,18928,eclipse,137.195.211.213,69.5529305934906,33600,6,28,ae0f0ca0,0.0,0.0,0.0,9.94553599978314,0.964061862681768,1.4451999065448535,33024,33600,3905.854,17.995,7466.375,117.146,0.44999998807907104,4.999999873689376e-05,54.375125885009766,-0.020211564376950264,54.39120864868164,0.6421936750411987,0.00915346946567297,5.621210098266602,0.0
-48.158363319855596,-76.53357970783358,-64.17852782086688,100.0,56,5600,False,39200,392,7,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-48-09,1584820089,10.213156700134277,79.76608729362488,18928,eclipse,137.195.211.213,79.76608729362488,39200,7,28,ae0f0ca0,0.0,0.0,0.0,9.981351356314502,0.9659144957738878,1.4466127640235351,38528,39200,3728.898,16.532,7462.396,103.737,0.44999998807907104,4.999999873689376e-05,34.03709411621094,-0.02073783427476883,34.05341720581055,0.7610306143760681,0.009806597605347633,5.609316825866699,0.0
-54.06178355403538,-78.48898025345858,-63.17154440583443,100.0,56,5600,False,44800,448,8,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-48-19,1584820099,9.986560583114624,89.7526478767395,18928,eclipse,137.195.211.213,89.7526478767395,44800,8,28,ae0f0ca0,0.0,0.0,0.0,9.99864586256783,0.9683660555755756,1.4489980344820963,44032,44800,3591.711,15.375,7438.661,93.365,0.44999998807907104,4.999999873689376e-05,30.75383758544922,-0.01790216565132141,30.768224716186523,0.7649756073951721,0.007815169170498848,5.582847595214844,0.0
-51.955020353097574,-78.48898025345858,-62.935648623666495,100.0,56,5600,False,50400,504,9,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-48-30,1584820110,10.390218496322632,100.14286637306213,18928,eclipse,137.195.211.213,100.14286637306213,50400,9,28,ae0f0ca0,0.0,0.0,0.0,10.038604033875828,0.9754207010703976,1.4593224991818878,49536,50400,3511.018,14.359,7437.465,85.235,0.44999998807907104,4.999999873689376e-05,28.58045196533203,-0.020110061392188072,28.596261978149414,0.7884201407432556,0.009545018896460533,5.568882942199707,0.0
-55.67615591654874,-73.00601127108072,-62.8071636208844,100.0,56,5600,False,56000,560,10,50c3f819b2134dde8b1d21c1dfa574b0,2020-03-21_19-48-40,1584820120,10.49102234840393,110.63388872146606,18928,eclipse,137.195.211.213,110.63388872146606,56000,10,28,ae0f0ca0,0.0,0.0,0.0,10.113006677077637,0.9815079085971662,1.4838824953383836,55040,56000,3461.021,13.177,7434.604,78.088,0.44999998807907104,4.999999873689376e-05,30.285987854003906,-0.020915787667036057,30.302047729492188,0.7657370567321777,0.010795559734106064,5.574731349945068,0.0
