episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,custom_metrics/success_rate_mean,custom_metrics/success_rate_min,custom_metrics/success_rate_max,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-37.28235729657255,-953.1660878125065,-61.46521763564453,100.0,56,5600,False,5600,56,1,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-54-18,1585734858,19.300260305404663,19.300260305404663,29738,eclipse,137.195.211.213,19.300260305404663,5600,1,28,aec09c86,0.0,0.0,0.0,9.881092244712866,0.8180642602455556,1.3914385753569234,5504,5600,10551.715,90.627,7884.924,639.776,0.20000000298023224,4.999999873689376e-05,3366.484130859375,-0.029094433411955833,3366.510986328125,0.0013021744089201093,0.013435190543532372,5.67894983291626,0.0
-30.570187444472868,-953.1660878125065,-53.32269846784135,100.0,56,5600,False,11200,112,2,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-54-28,1585734868,10.510807752609253,29.811068058013916,29738,eclipse,137.195.211.213,29.811068058013916,11200,2,28,aec09c86,0.0,0.0,0.0,10.36510190884352,0.8670160086849689,1.4112134633576776,11008,11200,6750.275,48.485,7674.323,326.024,0.20000000298023224,4.999999873689376e-05,80.80326843261719,-0.031019143760204315,80.83023071289062,0.009989667683839798,0.020293062552809715,5.656872272491455,0.0
-30.570187444472868,-766.457996212303,-51.066963837270826,100.0,56,5600,False,16800,168,3,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-54-39,1585734879,10.295730113983154,40.10679817199707,29738,eclipse,137.195.211.213,40.10679817199707,16800,3,28,aec09c86,0.0,0.0,0.0,10.83645709633793,0.9125115954024815,1.4200994902241064,16512,16800,5474.974,34.62,7537.857,225.256,0.30000001192092896,4.999999873689376e-05,2470.942138671875,-0.026485221460461617,2470.964599609375,0.030310021713376045,0.013411089777946472,5.677467346191406,0.0
-34.18735796031395,-766.457996212303,-50.84468975614398,100.0,56,5600,False,22400,224,4,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-54-49,1585734889,10.305824995040894,50.412623167037964,29738,eclipse,137.195.211.213,50.412623167037964,22400,4,28,aec09c86,0.0,0.0,0.0,10.992188650381616,0.932539497367691,1.4234829543781669,22016,22400,4823.118,27.437,7488.442,172.754,0.30000001192092896,4.999999873689376e-05,41.345680236816406,-0.020183784887194633,41.36257553100586,0.4193998873233795,0.010973049327731133,5.658013343811035,0.0
-29.636614059318493,-61.2280497261491,-43.649526916403744,100.0,56,5600,False,28000,280,5,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-55-00,1585734900,10.403597831726074,60.81622099876404,29738,eclipse,137.195.211.213,60.81622099876404,28000,5,28,aec09c86,0.0,0.0,0.0,11.08381931740505,0.9419156308599651,1.424135823748604,27520,28000,4453.662,23.516,7458.725,141.157,0.30000001192092896,4.999999873689376e-05,42.32536697387695,-0.02403670735657215,42.34577178955078,0.43243247270584106,0.01211742777377367,5.640397548675537,0.0
-29.224359204675068,-59.838302985253804,-43.65387390407281,100.0,56,5600,False,33600,336,6,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-55-10,1585734910,10.234019994735718,71.05024099349976,29738,eclipse,137.195.211.213,71.05024099349976,33600,6,28,aec09c86,0.0,0.0,0.0,11.147236838857962,0.9454710691600908,1.4253807220814247,33024,33600,4196.795,20.938,7418.831,119.737,0.30000001192092896,4.999999873689376e-05,39.82866287231445,-0.02314046584069729,39.8482551574707,0.46614643931388855,0.011826861649751663,5.6194658279418945,0.0
-29.224359204675068,-997.0175267721473,-54.79604780897821,100.0,56,5600,False,39200,392,7,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-55-20,1585734920,10.172051191329956,81.22229218482971,29738,eclipse,137.195.211.213,81.22229218482971,39200,7,28,aec09c86,0.0,0.0,0.0,11.170905974885928,0.9493807583758239,1.4259356706916249,38528,39200,4005.136,18.966,7387.906,105.239,0.30000001192092896,4.999999873689376e-05,3495.417236328125,-0.025643128901720047,3495.4384765625,0.0841454491019249,0.014025825075805187,5.665273189544678,0.0
-31.38329701867276,-831.3763675074566,-52.288016941158375,100.0,56,5600,False,44800,448,8,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-55-30,1585734930,10.081769704818726,91.30406188964844,29738,eclipse,137.195.211.213,91.30406188964844,44800,8,28,aec09c86,0.0,0.0,0.0,11.18483207443428,0.9520835452171375,1.4260941450443456,44032,44800,3861.723,17.284,7356.744,94.635,0.30000001192092896,4.999999873689376e-05,2546.660888671875,-0.02346191368997097,2546.680908203125,0.11772949993610382,0.012482532300055027,5.648290157318115,0.0
-31.38329701867276,-145.6103525996553,-43.512169705141986,100.0,56,5600,False,50400,504,9,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-55-40,1585734940,10.027276515960693,101.33133840560913,29738,eclipse,137.195.211.213,101.33133840560913,50400,9,28,aec09c86,0.0,0.0,0.0,11.196839475718647,0.9536068641572135,1.427327524759427,49536,50400,3749.229,16.167,7326.487,86.917,0.30000001192092896,4.999999873689376e-05,110.9784927368164,-0.028093302622437477,111.00260925292969,0.239167720079422,0.013271897099912167,5.5784711837768555,0.0
-35.042445551333614,-929.4354267142423,-51.71377243262563,100.0,56,5600,False,56000,560,10,5b41fcbc1b454f07a35ab3fbad43daed,2020-04-01_10-55-51,1585734951,10.167638063430786,111.49897646903992,29738,eclipse,137.195.211.213,111.49897646903992,56000,10,28,aec09c86,0.0,0.0,0.0,11.20490684469678,0.9546591165115814,1.4277408771665157,55040,56000,3659.539,15.134,7315.803,80.012,0.30000001192092896,4.999999873689376e-05,2788.0830078125,-0.02762986533343792,2788.1064453125,0.18005403876304626,0.012980969622731209,5.614412307739258,0.0
